customer_id,age,email,salary,country,phone,signup_date
C03436,69.0,user3436@example.com,38417.0,Canada,195 773 6460,2023-12-10 00:00:00
C04543,58.0,user4543@example.com,74912.0,Canada,383-831-3445,2023-08-09 00:00:00
C01840,62.0,user1840@example.com,182169.0,Australia,(134) 929-3302,2023-01-16 00:00:00
C02961,63.0,user2961@example.com,143218.0,USA,6510051851,2023-01-08 00:00:00
C02229,58.0,user2229@example.com,168426.0,UK,(276) 408-6038,2023-03-06 00:00:00
C04705,59.0,user4705@example.com,177776.0,Australia,(113) 775-2175,2023-11-29 00:00:00
C01423,42.0,user2016@example.com,0.0,Canada,745 853 9402,2023-06-28 00:00:00
C04205,78.0,user4205@example.com,198913.0,Australia,(148) 400-7165,2023-07-14 00:00:00
C03037,77.0,user3037@example.com,184417.0,USA,(482) 774-7082,2023-10-31 00:00:00
C04148,45.0,user4148@example.com,110206.0,UK,495-245-3618,2023-06-13 00:00:00
C00039,34.0,user1841@example.com,164164.0,Canada,468-892-7685,2023-04-26 00:00:00
C01593,28.0,user1593@example.com,50884.0,Canada,(345) 768-4633,2023-03-26 00:00:00
C02882,38.0,user2882@example.com,56081.0,Canada,,2023-01-23 00:00:00
C03347,79.0,user name@domain.com,98580.0,UK,236 935 6356,2023-07-14 00:00:00
C04603,62.0,user4603@example.com,72942.0,Australia,(469) 345-8153,2023-04-31
C04048,69.0,user4048@example.com,47482.0,Canada,668-160-2941,2023-05-15 00:00:00
,180.0,user1653@example.com,179351.0,Australia,197 949 7800,2023-04-22 00:00:00
C00790,45.0,user790@example.com,112722.0,Canada,-8793,2023-04-08 00:00:00
C02283,,user2283@example.com,46555.0,Australia,752.867.5947,2023-07-13 00:00:00
C02218,50.0,,127799.0,UK,-8610,2023-08-01 00:00:00
C03705,33.0,user3705@example.com,163114.0,Canada,-8770,2023-09-02 00:00:00
C00872,27.0,user872@example.com,173279.0,Australia,205-112-2106,2023-08-03 00:00:00
C04893,73.0,user4893@example.com,197462.0,USA,401.409.8255,2023-12-03 00:00:00
C02125,20.0,user2125@example.com,165909.0,Canada,,2023-09-30 00:00:00
C03244,35.0,user3244@example.com,,Australia,-10852,2023-01-05 00:00:00
C00074,45.0,user74@example.com,135426.0,Canada,-5858,2023-09-19 00:00:00
C01780,0.0,user1780@example.com,,Canada,(512) 786-1097,2023-01-08 00:00:00
C01770,130.0,missingatsign.com,,Canada,(484) 901-8158,2023-09-10 00:00:00
C04884,59.0,user4884@example.com,65010.0,UK,(604) 497-5170,2023-03-05 00:00:00
C03698,,user3698@example.com,97600.0,USA,807 810 1295,2023-02-21 00:00:00
C04339,33.0,user4339@example.com,180737.0,UK,640-339-9846,2023-12-17 00:00:00
C04590,48.0,user4590@example.com,150721.0,Australia,(237) 837-5615,2023-11-14 00:00:00
C03834,68.0,user3834@example.com,191358.0,UK,898 179 2040,2023-10-06 00:00:00
C04336,58.0,user4336@example.com,139381.0,USA,667.244.7191,2023-10-03 00:00:00
C04997,39.0,user4997@example.com,169143.0,Canada,3901494974,2023-05-13 00:00:00
C01752,37.0,user1752@example.com,107853.0,India,(389) 945-3022,2023-07-28 00:00:00
C00495,57.0,user495@example.com,71520.0,Canada,3691907159,2023-02-30
C02819,53.0,user3152@example.com,128827.0,Canada,712.534.4085,2023-07-30 00:00:00
C02395,32.0,user2395@example.com,0.0,UK,4878929220,2023-10-13 00:00:00
C02118,999.0,user2118@example.com,189693.0,UK,425-526-3936,2023-08-14 00:00:00
C01165,18.0,user1165@example.com,104102.0,Germany,889.473.3069,2023-09-27 00:00:00
C02310,39.0,user2310@example.com,132828.0,UK,790 578 1484,2023-03-30 00:00:00
C03931,73.0,,99263.0,Canada,263 308 8588,2023-02-28 00:00:00
C02597,999.0,user2597@example.com,161870.0,USA,755.620.6387,2023-06-21 00:00:00
C02487,77.0,user2487@example.com,32159.0,Australia,(322) 890-6821,2023-07-16 00:00:00
C01729,,user1729@example.com,113136.0,UK,408.827.6467,2023-10-20 00:00:00
C00619,70.0,user619@example.com,127718.0,UK,497 587 5398,2023-10-31 00:00:00
C02463,55.0,user2463@example.com,192730.0,Canada,-7459,2023-07-11 00:00:00
C01715,52.0,user1715@example.com,108270.0,Canada,797.171.3730,2023-09-14 00:00:00
C03985,19.0,user3985@example.com,199898.0,Canada,897-252-3743,2023-04-26 00:00:00
C04227,64.0,user4227@example.com,160864.0,France,,2023-01-26 00:00:00
C03427,51.0,user3427@example.com,33681.0,Canada,,2023-04-19 00:00:00
C01524,57.0,user3432@example.com,135386.0,Australia,(150) 383-6103,2023-03-24 00:00:00
C00870,200.0,user870@example.com,162992.0,UK,4362655061,2023-09-08 00:00:00
C04858,34.0,user4858@example.com,102782.0,UK,7421801785,2023-07-02 00:00:00
C01043,21.0,user1043@example.com,30203.0,Mexico,-2738,2023-11-15 00:00:00
C02649,47.0,user2649@example.com,91957.0,USA,290 968 9496,2023-11-15 00:00:00
C00357,24.0,user357@example.com,148474.0,Australia,4929345815,not-a-date
C01163,38.0,,165601.0,Brazil,163.704.9775,2023-05-25 00:00:00
C02785,67.0,user2785@example.com,96985.0,Australia,256 565 9789,2023-07-25 00:00:00
C01323,32.0,user1323@example.com,76151.0,USA,(585) 823-2688,2023-10-26 00:00:00
C04396,,user4396@example.com,,USA,929-540-6143,2023-09-02 00:00:00
C01724,21.0,user1724@example.com,71938.0,Australia,,2023-12-31 00:00:00
C01114,78.0,user2603@example.com,102833.0,Canada,899-946-8993,2023-05-11 00:00:00
C03569,57.0,user3569@example.com,164515.0,UK,268.875.2328,2023-01-03 00:00:00
C04682,28.0,user4682@example.com,131387.0,USA,8984473676,2023-06-06 00:00:00
C03366,53.0,user3366@example.com,188272.0,USA,949 999 7836,2023-10-18 00:00:00
C03863,23.0,user3863@example.com,0.0,UK,673-827-7409,2023-11-11 00:00:00
C00333,43.0,user333@example.com,-10000.0,Australia,-7946,2023-14-01
C01816,34.0,user1816@example.com,91692.0,Australia,5945236997,2023-09-25 00:00:00
C02756,29.0,user2756@example.com,156519.0,USA,(138) 953-7358,2023-01-06 00:00:00
C01676,72.0,user1676@example.com,141362.0,Mexico,-6918,2023-05-06 00:00:00
C03692,43.0,user3692@example.com,61169.0,UK,-5634,2023-12-31 00:00:00
C00189,24.0,user2880@example.com,195750.0,Canada,4271332825,2023-08-22 00:00:00
C01117,41.0,user1117@example.com,63340.0,Canada,-9877,2023-05-27 00:00:00
C01878,50.0,user@,184237.0,USA,343-337-2507,2023-02-20 00:00:00
C03577,77.0,user3577@example.com,101260.0,UK,,2023-07-03 00:00:00
C02537,76.0,user2537@example.com,44175.0,USA,827.573.9518,2023-06-05 00:00:00
C02485,49.0,user@@domain.com,64924.0,Canada,,2023-03-01 00:00:00
C03287,20.0,,-50000.0,Canada,3119490078,2023-03-21 00:00:00
C03882,39.0,user3882@example.com,174825.0,Australia,735-372-3452,2023-02-13 00:00:00
C00446,38.0,user446@example.com,48375.0,UK,776-869-9518,2023-11-13 00:00:00
C04053,60.0,.user@domain.com,111110.0,Canada,265 533 9458,2023-12-29 00:00:00
C00453,77.0,user453@example.com,191953.0,Canada,136 133 3897,2023-02-27 00:00:00
C03856,56.0,user3856@example.com,164457.0,Canada,800-796-6371,2023-04-16 00:00:00
,66.0,user4449@example.com,127170.0,Canada,,2023-01-25 00:00:00
C02975,-25.0,user2975@example.com,113123.0,USA,6263567754,2023-02-25 00:00:00
C00015,41.0,user15@example.com,,UK,9742656117,2023-09-31
C02643,50.0,user2643@example.com,137792.0,Australia,606-329-4587,2023-10-10 00:00:00
C00946,41.0,user946@example.com,32382.0,USA,888-406-5617,2023-03-05 00:00:00
C00248,-5.0,user248@example.com,73527.0,Canada,(838) 555-6340,2023-03-11 00:00:00
C01906,29.0,user3239@example.com,141001.0,Canada,1181563479,2023-09-31
C00361,65.0,user361@example.com,73361.0,UK,672 857 8593,2023-03-27 00:00:00
C04672,,,50991.0,Canada,,2023-08-20 00:00:00
C01565,38.0,user1565@example.com,,Australia,-6806,2023-12-17 00:00:00
C03266,35.0,.user@domain.com,81482.0,UK,(417) 618-3718,2023-03-01 00:00:00
C04877,39.0,user4877@example.com,60348.0,Canada,983-944-8941,2023-03-03 00:00:00
C03190,38.0,.user@domain.com,40358.0,Canada,-9029,2023-04-08 00:00:00
C02637,57.0,user3102@example.com,95679.0,Australia,,2023-12-28 00:00:00
C04465,60.0,user4465@example.com,65031.0,USA,618-726-5656,2023-11-13 00:00:00
C01361,61.0,user1361@example.com,45916.0,China,269-548-9344,2023-12-20 00:00:00
C04900,67.0,no-dot@com,110771.0,Germany,-8009,2023-09-19 00:00:00
C04114,28.0,,172182.0,Australia,-7187,2023-02-16 00:00:00
C00491,48.0,user491@example.com,72291.0,USA,-11161,2023-12-30 00:00:00
C00863,23.0,user863@example.com,66320.0,UK,408-725-8075,2023-01-02 00:00:00
C01768,61.0,,169379.0,Australia,412.187.5871,2023-10-27 00:00:00
C02230,30.0,user2230@example.com,139598.0,Canada,289-341-4331,2023-02-26 00:00:00
C02095,23.0,user2095@example.com,116005.0,USA,418 858 6535,2023-02-01 00:00:00
C02465,150.0,user2465@example.com,129485.0,Australia,678-194-2840,2023-02-18 00:00:00
C01648,49.0,user1648@example.com,48019.0,Australia,(690) 121-5670,2023-04-09 00:00:00
C00507,43.0,,159887.0,USA,908.922.5551,2023-04-01 00:00:00
C02818,29.0,user2818@example.com,,USA,307.861.3467,2023-09-14 00:00:00
C04380,64.0,user4380@example.com,111199.0,Canada,2202584661,2023-07-28 00:00:00
C01972,0.0,user1972@example.com,78803.0,Australia,2950212154,2023-09-22 00:00:00
C01223,62.0,user1223@example.com,62101.0,UK,227-618-5891,2023-06-09 00:00:00
C01114,34.0,user1114@example.com,169282.0,USA,1713506306,2023-06-02 00:00:00
C01935,33.0,user1935@example.com,-1000.0,USA,9555450885,2023-09-11 00:00:00
C04810,75.0,,46619.0,Canada,309-403-4007,2023-03-17 00:00:00
C02498,43.0,user2498@example.com,130485.0,USA,,2023-03-28 00:00:00
C04688,71.0,,179725.0,Brazil,(807) 256-3320,2023-11-12 00:00:00
C00434,39.0,@domain.com,55711.0,Australia,338-958-7958,2023-02-04 00:00:00
C02084,74.0,user2084@example.com,99639.0,Canada,845 503 7106,2023-07-05 00:00:00
C04703,78.0,user4703@example.com,153637.0,Australia,(977) 672-5995,2023-06-04 00:00:00
C02856,500.0,user2856@example.com,74462.0,Canada,388 373 2364,2023-11-03 00:00:00
C04369,49.0,user4369@example.com,105839.0,USA,545.898.9286,2023-02-19 00:00:00
C04521,64.0,user4521@example.com,103366.0,Australia,8514580698,2023-11-12 00:00:00
C04781,38.0,missingatsign.com,93230.0,USA,-9575,2023-10-03 00:00:00
C04982,56.0,no-dot@com,111099.0,Canada,789-653-9324,2023-11-04 00:00:00
C03274,78.0,user3274@example.com,49222.0,Canada,881 626 1592,2023-02-28 00:00:00
C03486,74.0,user3486@example.com,176895.0,Canada,982.774.9462,2023-02-28 00:00:00
C01103,72.0,user1103@example.com,126462.0,Canada,2323280914,2023-08-01 00:00:00
C02469,41.0,user2469@example.com,167046.0,USA,576.562.3493,invalid-date
C02331,64.0,user2331@example.com,120140.0,USA,-9816,2023-07-03 00:00:00
C04668,29.0,,,Australia,-5293,2023-11-22 00:00:00
C03867,77.0,user3867@example.com,0.0,USA,2124023059,2023-06-13 00:00:00
C00157,25.0,user157@example.com,,Canada,660.110.1138,2023-06-12 00:00:00
C02999,-1.0,user2999@example.com,112203.0,USA,-8259,2023-08-31 00:00:00
C03568,34.0,user3568@example.com,156189.0,Canada,1130341144,2023-05-29 00:00:00
C00616,42.0,user616@example.com,,Canada,405-602-8083,2023-01-04 00:00:00
C00644,79.0,user644@example.com,70387.0,USA,808 514 8974,2023-01-15 00:00:00
C04244,77.0,user4244@example.com,-20000.0,UK,333.540.6664,2023-09-10 00:00:00
C03878,41.0,user3878@example.com,174375.0,Canada,-9127,2023-01-10 00:00:00
,76.0,user1069@example.com,189973.0,Canada,181 468 7524,2023-04-22 00:00:00
C03306,49.0,user3306@example.com,188761.0,Canada,(524) 584-1501,2023-07-22 00:00:00
C02664,77.0,user2664@example.com,,UK,798-462-2071,2023-02-28 00:00:00
C04254,76.0,user4254@example.com,99959.0,China,4779805199,2023-02-02 00:00:00
C03210,67.0,user3210@example.com,59063.0,India,2821658058,2023-05-08 00:00:00
C00331,53.0,user331@example.com,115744.0,Australia,,2023-06-25 00:00:00
C04013,43.0,,80387.0,USA,980.108.6351,2023-08-06 00:00:00
C02665,78.0,user2665@example.com,154069.0,Australia,9708376770,2023-09-25 00:00:00
C04495,29.0,,0.0,Canada,(105) 752-9863,2023-10-27 00:00:00
C00623,56.0,user623@example.com,183619.0,USA,625-449-8594,2023-02-07 00:00:00
C04974,40.0,user4974@example.com,78113.0,Canada,(934) 595-7676,2023-02-10 00:00:00
C02343,,,67038.0,USA,-7395,2023-04-02 00:00:00
C04478,76.0,user4478@example.com,73822.0,Canada,145.896.4958,2023-02-13 00:00:00
C02922,,user2922@example.com,62769.0,USA,-7953,2023-01-22 00:00:00
C04271,66.0,user4271@example.com,67387.0,UK,(373) 739-4759,2023-11-16 00:00:00
C02053,61.0,user2053@example.com,109788.0,Australia,-11047,2023-03-19 00:00:00
C02729,64.0,user2729@example.com,176653.0,Australia,(201) 568-4042,2023-07-13 00:00:00
C00756,49.0,user756@example.com,111982.0,UK,(938) 857-9008,2023-10-01 00:00:00
C00519,43.0,user519@example.com,198636.0,USA,4195279456,2023-09-29 00:00:00
C03828,71.0,user3828@example.com,39589.0,UK,-3082,2023-05-03 00:00:00
C00033,75.0,user33@example.com,80961.0,UK,918-594-9192,2023-06-22 00:00:00
C02958,65.0,user2958@example.com,70860.0,USA,-8982,2023-07-22 00:00:00
,35.0,,91169.0,Canada,189.214.2460,2023-01-11 00:00:00
C00745,54.0,user745@example.com,131121.0,Canada,,2023-06-01 00:00:00
C01425,57.0,user1425@example.com,58054.0,Canada,9488312421,2023-06-12 00:00:00
C02421,37.0,user2421@example.com,51042.0,Canada,-4530,2023-06-26 00:00:00
C01663,67.0,user1663@example.com,139708.0,Canada,5250149467,not-a-date
C02610,999.0,user2610@example.com,107506.0,Australia,762.907.8212,2023-10-22 00:00:00
C00784,78.0,user784@example.com,,UK,-2162,2023-07-08 00:00:00
C04934,-1.0,user4934@example.com,75712.0,Canada,(957) 956-1015,2023-02-20 00:00:00
C04739,68.0,user4739@example.com,86411.0,UK,717-193-7262,2023-07-08 00:00:00
C00230,79.0,,143000.0,Australia,,2023-09-07 00:00:00
C00858,24.0,user@.com,84935.0,Canada,894-714-8184,2023-11-11 00:00:00
C01520,25.0,user1520@example.com,-50000.0,UK,436 166 6198,2023-05-15 00:00:00
C02380,20.0,user2380@example.com,188353.0,Canada,(416) 311-4675,2023-05-22 00:00:00
C00409,71.0,user409@example.com,198616.0,UK,-6706,2023-09-16 00:00:00
C00171,-50.0,user171@example.com,76607.0,Australia,895.163.7271,2023-01-24 00:00:00
,45.0,user541@example.com,,Australia,6698426649,2023-03-12 00:00:00
C02228,65.0,user2228@example.com,46122.0,Brazil,100 774 3416,2023-12-18 00:00:00
C02322,52.0,user2322@example.com,153769.0,Brazil,745.208.6206,2023-07-14 00:00:00
C02586,20.0,user2586@example.com,62966.0,USA,654-860-8444,2023-02-30
C00614,71.0,,133937.0,Canada,(497) 898-7592,2023-08-20 00:00:00
C01514,28.0,.user@domain.com,101088.0,Spain,-3676,2023-02-10 00:00:00
C01836,,user1836@example.com,111326.0,Australia,2228744350,2023-01-25 00:00:00
C03460,38.0,user3460@example.com,142698.0,Canada,(383) 215-1046,2023-04-11 00:00:00
C01162,39.0,user1162@example.com,89821.0,Canada,690 854 1027,2023-08-14 00:00:00
C02078,70.0,user2078@example.com,119524.0,USA,380.569.4320,2023-07-01 00:00:00
C03170,29.0,user3170@example.com,195250.0,Germany,-8958,2023-07-28 00:00:00
C01621,45.0,user1621@example.com,52553.0,Canada,205 697 6105,2023-04-18 00:00:00
C03780,53.0,user3780@example.com,93044.0,USA,370.706.1805,2023-12-05 00:00:00
C01894,43.0,user1894@example.com,56206.0,UK,308-240-9535,2023-08-24 00:00:00
C02216,30.0,user2216@example.com,126444.0,USA,7010091529,2023-07-02 00:00:00
C00278,50.0,user565@example.com,122036.0,Australia,-6898,2023-02-02 00:00:00
C04960,55.0,user4960@example.com,,USA,456-301-3642,2023-04-01 00:00:00
C04377,71.0,user4377@example.com,149289.0,Australia,(316) 947-3228,2023-11-23 00:00:00
C01823,70.0,user1823@example.com,,UK,232.814.6309,2023-05-19 00:00:00
C02793,72.0,user2793@example.com,73258.0,UK,(515) 531-7844,2023-11-31
C03733,63.0,user3733@example.com,172339.0,Australia,200 788 3387,2023-10-10 00:00:00
C02288,51.0,user2288@example.com,-10000.0,UK,-6878,2023-01-11 00:00:00
C04944,49.0,user4944@example.com,41539.0,USA,725-244-8145,2023-03-15 00:00:00
C03498,-1.0,user3498@example.com,55163.0,USA,7717423384,2023-01-02 00:00:00
C01558,58.0,user name@domain.com,50922.0,UK,281.666.3664,2023-12-18 00:00:00
C03484,30.0,user3484@example.com,101116.0,UK,374-838-7075,2023-02-24 00:00:00
C03209,40.0,,63541.0,Australia,120 602 8148,2023-10-11 00:00:00
C01539,61.0,user1539@example.com,108484.0,USA,7744459607,2023-10-07 00:00:00
C01173,-50.0,user1173@example.com,,Canada,5825241186,2023-09-25 00:00:00
C00248,23.0,user1449@example.com,108116.0,Canada,957 708 3591,2023-09-21 00:00:00
C00326,46.0,,0.0,UK,251.481.8347,2023-04-21 00:00:00
C01052,-50.0,user1052@example.com,186255.0,Australia,(384) 425-1648,2023-02-01 00:00:00
C03594,75.0,user3594@example.com,112768.0,UK,-9666,2023-09-30 00:00:00
C03814,43.0,user3814@example.com,83997.0,USA,683 253 2193,2023-07-08 00:00:00
C02906,43.0,user2906@example.com,134127.0,UK,4888501524,2023-02-11 00:00:00
C03662,33.0,user3662@example.com,196280.0,France,-7342,2023-05-03 00:00:00
C04623,,,83014.0,USA,(835) 929-1914,2023-10-23 00:00:00
C01197,69.0,user1197@example.com,-5000.0,UK,198-464-8763,2023-06-03 00:00:00
C00621,33.0,user621@example.com,124876.0,Canada,930 477 4053,2023-08-07 00:00:00
C03276,50.0,user3276@example.com,134504.0,Australia,438 776 8206,2023-04-07 00:00:00
C02900,27.0,user2900@example.com,30060.0,Australia,572 432 7606,2023-10-22 00:00:00
C01190,43.0,user1190@example.com,55517.0,UK,5885787104,2023-05-26 00:00:00
C00329,,user329@example.com,137096.0,Australia,(569) 427-3556,2023-02-15 00:00:00
C00649,43.0,user649@example.com,176510.0,Canada,314-592-3378,2023-02-29
C00898,42.0,user898@example.com,,USA,110.175.6863,2023-07-27 00:00:00
C01492,73.0,invalid-email,173464.0,Canada,,2023-03-23 00:00:00
C01124,79.0,user1124@example.com,141585.0,UK,-8056,2023-11-17 00:00:00
C03948,38.0,user3948@example.com,185642.0,UK,433-286-3826,2023-09-19 00:00:00
C04986,34.0,user4986@example.com,101017.0,UK,593 604 7318,2023-05-06 00:00:00
C02788,72.0,user name@domain.com,61551.0,Canada,363 264 7030,2023-01-19 00:00:00
C01422,57.0,user1422@example.com,52800.0,UK,930.828.2251,2023-01-05 00:00:00
,-10.0,user1947@example.com,137340.0,Australia,(705) 126-2740,2023-01-14 00:00:00
C01814,55.0,,146477.0,Canada,-10373,2023-09-23 00:00:00
C03334,67.0,user3334@example.com,34763.0,UK,2402777787,2023-07-27 00:00:00
C04400,45.0,,,USA,-7063,2023-05-03 00:00:00
C01570,40.0,user name@domain.com,34006.0,USA,483-900-4668,2023-05-30 00:00:00
C01534,64.0,user1534@example.com,-20000.0,Germany,(950) 155-2514,2023-01-10 00:00:00
C00460,55.0,user1024@example.com,132638.0,Canada,624 210 6359,2023-08-27 00:00:00
C04335,39.0,user4335@example.com,37610.0,UK,529 661 4314,2023-07-16 00:00:00
C02747,23.0,,153800.0,Australia,752-217-2888,2023-01-24 00:00:00
C01838,24.0,user1838@example.com,150243.0,UK,-5985,2023-03-19 00:00:00
C01421,35.0,user1421@example.com,143502.0,UK,377-611-7047,2023-06-03 00:00:00
C03730,38.0,user3730@example.com,105020.0,Australia,-8374,2023-06-12 00:00:00
C00810,74.0,,172159.0,UK,2855264537,2023-04-09 00:00:00
C04274,41.0,user4274@example.com,171172.0,Australia,-8494,2023-10-14 00:00:00
C00979,35.0,user979@example.com,,Canada,(718) 688-6084,2023-11-19 00:00:00
C03478,-25.0,user3478@example.com,107527.0,Australia,(804) 984-5515,2023-04-22 00:00:00
C03833,62.0,user3833@example.com,106425.0,USA,730-562-5503,2023-11-08 00:00:00
C01757,40.0,user1757@example.com,162681.0,Canada,3408399111,2023-09-30 00:00:00
C04441,65.0,user4441@example.com,105432.0,USA,(749) 124-7653,2023-09-19 00:00:00
C02439,71.0,,49023.0,Australia,209.176.4983,2023-02-07 00:00:00
,78.0,user2516@example.com,91360.0,Canada,609-308-6014,2023-03-08 00:00:00
C03260,38.0,user3260@example.com,163851.0,USA,4963167022,2023-12-01 00:00:00
C03461,45.0,user3461@example.com,141560.0,France,,2023-04-20 00:00:00
C03801,21.0,user3801@example.com,56505.0,USA,904 819 9922,2023-03-12 00:00:00
C00175,54.0,user175@example.com,94110.0,Australia,(760) 603-2776,2023-02-28 00:00:00
C02299,,user@domain.,85798.0,Canada,726-394-8547,2023-04-20 00:00:00
C04087,62.0,,199331.0,Australia,5577485214,2023-10-13 00:00:00
C01506,0.0,missingatsign.com,144816.0,USA,979.393.7568,2023-06-23 00:00:00
C04476,38.0,user4476@example.com,30727.0,USA,175-659-7338,2023-04-15 00:00:00
C00218,59.0,no-dot@com,194055.0,UK,(429) 956-4493,2023-08-04 00:00:00
C03939,20.0,user3939@example.com,90726.0,USA,245.733.2478,2023-02-10 00:00:00
C03960,39.0,,137967.0,UK,986.359.9161,2023-09-23 00:00:00
C00691,300.0,user691@example.com,40451.0,UK,(745) 220-4365,2023-07-18 00:00:00
C04538,50.0,user4538@example.com,,USA,1471184735,2023-03-11 00:00:00
C02479,39.0,user2479@example.com,-5000.0,USA,-4794,2023-12-03 00:00:00
C04870,63.0,user4870@example.com,53664.0,Canada,(597) 355-4074,2023-03-08 00:00:00
C01107,22.0,user1107@example.com,116724.0,UK,2850914417,2023-02-14 00:00:00
